unique,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
335,15-01-2011 10:00,1,0,0,1,7.38,9.85,59,11.0014,2,57,59
336,15-01-2011 11:00,1,0,0,1,8.2,9.85,55,15.0013,18,54,72
337,15-01-2011 12:00,1,0,0,1,9.84,11.365,48,15.0013,15,74,89
338,15-01-2011 13:00,1,0,0,1,11.48,12.88,38,19.9995,21,80,101
339,15-01-2011 14:00,1,0,0,1,12.3,14.395,39,19.0012,26,92,118
340,15-01-2011 15:00,1,0,0,2,13.12,15.91,36,12.998,21,108,129
341,15-01-2011 16:00,1,0,0,2,13.94,16.665,34,12.998,33,95,128
342,15-01-2011 17:00,1,0,0,2,13.12,15.15,36,19.0012,29,54,83
343,15-01-2011 18:00,1,0,0,2,12.3,14.395,45,16.9979,15,69,84
344,15-01-2011 19:00,1,0,0,2,13.12,15.15,39,16.9979,14,60,74
345,15-01-2011 20:00,1,0,0,2,13.12,15.15,39,16.9979,6,35,41
346,15-01-2011 21:00,1,0,0,2,13.12,15.15,39,15.0013,6,51,57
347,15-01-2011 22:00,1,0,0,2,12.3,15.91,42,7.0015,0,26,26
348,15-01-2011 23:00,1,0,0,1,12.3,14.395,45,19.0012,5,39,44
349,16-01-2011 00:00,1,0,0,1,10.66,15.15,56,0,6,33,39
350,16-01-2011 01:00,1,0,0,1,10.66,13.635,56,8.9981,4,19,23
351,16-01-2011 02:00,1,0,0,1,10.66,14.395,56,6.0032,3,13,16
352,16-01-2011 03:00,1,0,0,1,9.02,13.635,69,0,9,6,15
353,16-01-2011 04:00,1,0,0,1,10.66,12.88,56,11.0014,0,1,1
354,16-01-2011 05:00,1,0,0,2,10.66,12.88,56,11.0014,1,1,2
355,16-01-2011 06:00,1,0,0,2,10.66,12.88,56,11.0014,0,1,1
356,16-01-2011 07:00,1,0,0,2,9.84,10.605,56,19.9995,0,3,3
357,16-01-2011 08:00,1,0,0,1,9.02,10.605,55,19.0012,0,18,18
358,16-01-2011 09:00,1,0,0,1,9.02,10.605,51,16.9979,3,29,32
359,16-01-2011 10:00,1,0,0,1,9.02,10.605,51,19.0012,8,71,79
360,16-01-2011 11:00,1,0,0,1,9.84,11.365,44,16.9979,23,70,93
361,16-01-2011 12:00,1,0,0,1,9.84,10.605,41,19.0012,29,75,104
362,16-01-2011 13:00,1,0,0,1,10.66,11.365,35,19.9995,23,95,118
363,16-01-2011 14:00,1,0,0,1,11.48,13.635,36,16.9979,22,69,91
364,16-01-2011 15:00,1,0,0,1,10.66,12.12,38,16.9979,35,78,113
365,16-01-2011 16:00,1,0,0,1,9.84,11.365,38,15.0013,22,77,99
366,16-01-2011 17:00,1,0,0,1,9.02,10.605,37,16.9979,23,82,105
367,16-01-2011 18:00,1,0,0,1,8.2,10.605,40,11.0014,11,56,67
368,16-01-2011 19:00,1,0,0,1,7.38,9.85,47,8.9981,14,47,61
369,16-01-2011 20:00,1,0,0,1,7.38,9.85,47,11.0014,7,50,57
370,16-01-2011 21:00,1,0,0,1,7.38,9.85,51,11.0014,6,22,28
371,16-01-2011 22:00,1,0,0,2,8.2,10.605,49,8.9981,2,19,21
372,16-01-2011 23:00,1,0,0,2,8.2,11.365,40,7.0015,0,18,18
373,17-01-2011 00:00,1,1,0,2,8.2,9.85,47,15.0013,1,16,17
374,17-01-2011 01:00,1,1,0,2,8.2,9.85,44,12.998,1,15,16
375,17-01-2011 02:00,1,1,0,2,7.38,8.335,43,16.9979,0,8,8
376,17-01-2011 03:00,1,1,0,2,7.38,9.09,43,12.998,0,2,2
377,17-01-2011 04:00,1,1,0,2,7.38,9.85,43,8.9981,1,2,3
378,17-01-2011 05:00,1,1,0,2,7.38,9.85,43,11.0014,0,1,1
379,17-01-2011 06:00,1,1,0,2,7.38,9.09,43,12.998,0,5,5
380,17-01-2011 07:00,1,1,0,2,6.56,9.09,50,8.9981,4,9,13
381,17-01-2011 08:00,1,1,0,2,6.56,7.575,47,15.0013,3,30,33
382,17-01-2011 09:00,1,1,0,2,6.56,7.575,47,15.0013,8,39,47
383,17-01-2011 10:00,1,1,0,2,6.56,7.575,50,16.9979,7,50,57
384,17-01-2011 11:00,1,1,0,2,6.56,7.575,55,12.998,9,55,64
385,17-01-2011 12:00,1,1,0,2,7.38,9.85,47,8.9981,10,70,80
386,17-01-2011 13:00,1,1,0,2,7.38,9.85,47,8.9981,13,80,93
387,17-01-2011 14:00,1,1,0,2,7.38,10.605,43,7.0015,12,74,86
388,17-01-2011 15:00,1,1,0,2,8.2,10.605,47,11.0014,21,72,93
389,17-01-2011 16:00,1,1,0,2,8.2,10.605,47,11.0014,6,76,82
390,17-01-2011 17:00,1,1,0,1,8.2,9.85,51,12.998,4,67,71
391,17-01-2011 18:00,1,1,0,2,7.38,8.335,55,16.9979,7,85,92
392,17-01-2011 19:00,1,1,0,3,7.38,9.09,59,12.998,2,58,60
393,17-01-2011 20:00,1,1,0,3,6.56,7.575,80,12.998,4,29,33
394,17-01-2011 21:00,1,1,0,3,6.56,7.575,80,12.998,3,24,27
395,17-01-2011 22:00,1,1,0,3,5.74,6.06,93,16.9979,0,13,13
396,17-01-2011 23:00,1,1,0,3,6.56,6.82,86,19.0012,1,3,4
397,18-01-2011 12:00,1,0,1,2,8.2,9.09,86,22.0028,0,3,3
398,18-01-2011 13:00,1,0,1,2,8.2,9.85,86,15.0013,0,22,22
399,18-01-2011 14:00,1,0,1,2,9.02,11.365,80,11.0014,2,26,28
400,18-01-2011 15:00,1,0,1,2,9.02,11.365,87,11.0014,3,32,35
401,18-01-2011 16:00,1,0,1,2,9.02,11.365,87,12.998,0,61,61
402,18-01-2011 17:00,1,0,1,2,9.02,11.365,82,12.998,1,124,125
403,18-01-2011 18:00,1,0,1,2,9.02,11.365,80,11.0014,1,132,133
404,18-01-2011 19:00,1,0,1,2,9.02,11.365,80,8.9981,1,98,99
405,18-01-2011 20:00,1,0,1,2,9.02,13.635,87,0,0,83,83
406,18-01-2011 21:00,1,0,1,2,9.02,12.12,93,7.0015,0,41,41
407,18-01-2011 22:00,1,0,1,2,9.02,12.88,93,6.0032,0,33,33
408,18-01-2011 23:00,1,0,1,2,9.02,13.635,93,0,1,19,20
409,19-01-2011 00:00,1,0,1,2,9.02,13.635,93,0,0,3,3
410,19-01-2011 01:00,1,0,1,3,9.02,11.365,93,8.9981,1,6,7
411,19-01-2011 02:00,1,0,1,3,9.02,11.365,93,8.9981,0,3,3
412,19-01-2011 04:00,1,0,1,3,9.02,11.365,93,8.9981,1,1,2
413,19-01-2011 05:00,1,0,1,2,9.02,12.88,93,6.0032,0,7,7
414,19-01-2011 06:00,1,0,1,2,9.02,12.88,93,6.0032,0,32,32
415,19-01-2011 07:00,1,0,1,2,9.84,12.88,92,7.0015,1,89,90
416,19-01-2011 08:00,1,0,1,2,9.84,12.88,93,7.0015,1,196,197
417,19-01-2011 09:00,1,0,1,2,9.84,12.88,93,7.0015,2,107,109
418,19-01-2011 10:00,1,0,1,2,10.66,13.635,93,8.9981,1,46,47
419,19-01-2011 11:00,1,0,1,2,11.48,15.15,87,6.0032,5,47,52
420,19-01-2011 12:00,1,0,1,2,12.3,15.91,81,6.0032,5,65,70
421,19-01-2011 13:00,1,0,1,1,16.4,20.455,62,19.0012,11,67,78
422,19-01-2011 14:00,1,0,1,1,16.4,20.455,58,16.9979,7,68,75
423,19-01-2011 15:00,1,0,1,1,16.4,20.455,54,19.0012,4,78,82
424,19-01-2011 16:00,1,0,1,1,15.58,19.695,58,26.0027,10,94,104
425,19-01-2011 17:00,1,0,1,1,14.76,16.665,57,22.0028,7,190,197
426,19-01-2011 18:00,1,0,1,1,13.94,15.91,61,19.0012,5,156,161
427,19-01-2011 19:00,1,0,1,1,13.12,14.395,57,27.9993,4,108,112
428,19-01-2011 20:00,1,0,1,1,13.12,15.15,49,19.9995,2,74,76
429,19-01-2011 21:00,1,0,1,1,13.12,14.395,49,27.9993,4,55,59
430,19-01-2011 22:00,1,0,1,1,12.3,15.15,52,11.0014,6,53,59
431,19-01-2011 23:00,1,0,1,1,12.3,13.635,52,31.0009,1,27,28
432,01-02-2011 00:00,1,0,1,2,6.56,9.09,64,7.0015,2,6,8
433,01-02-2011 01:00,1,0,1,2,6.56,9.09,69,7.0015,0,3,3
434,01-02-2011 02:00,1,0,1,2,6.56,11.365,69,0,0,2,2
435,01-02-2011 03:00,1,0,1,2,6.56,11.365,69,0,0,2,2
436,01-02-2011 05:00,1,0,1,3,5.74,10.605,93,0,0,3,3
437,01-02-2011 06:00,1,0,1,3,5.74,10.605,93,0,0,22,22
438,01-02-2011 07:00,1,0,1,3,6.56,11.365,93,0,0,52,52
439,01-02-2011 08:00,1,0,1,3,6.56,11.365,93,0,3,132,135
440,01-02-2011 09:00,1,0,1,2,6.56,11.365,93,0,2,114,116
441,01-02-2011 10:00,1,0,1,2,6.56,11.365,93,0,0,47,47
442,01-02-2011 11:00,1,0,1,2,7.38,12.12,86,0,2,49,51
443,01-02-2011 12:00,1,0,1,2,8.2,12.88,86,0,2,53,55
444,01-02-2011 13:00,1,0,1,2,8.2,12.88,86,0,3,49,52
445,01-02-2011 14:00,1,0,1,2,9.02,12.88,80,6.0032,5,49,54
446,01-02-2011 15:00,1,0,1,2,9.84,14.395,75,0,7,45,52
447,01-02-2011 16:00,1,0,1,2,9.84,12.12,75,8.9981,3,61,64
448,01-02-2011 17:00,1,0,1,2,9.84,14.395,75,0,4,172,176
449,01-02-2011 18:00,1,0,1,2,9.84,12.88,81,7.0015,3,165,168
450,01-02-2011 19:00,1,0,1,2,9.84,12.12,81,8.9981,3,105,108
451,01-02-2011 20:00,1,0,1,2,9.02,11.365,87,8.9981,5,69,74
452,01-02-2011 21:00,1,0,1,2,9.02,11.365,87,8.9981,0,64,64
453,01-02-2011 22:00,1,0,1,2,9.02,12.88,87,6.0032,2,34,36
454,01-02-2011 23:00,1,0,1,3,8.2,9.85,93,12.998,1,15,16
455,02-02-2011 00:00,1,0,1,3,9.02,12.12,93,7.0015,0,2,2
456,02-02-2011 01:00,1,0,1,3,9.02,11.365,93,12.998,0,3,3
457,02-02-2011 02:00,1,0,1,3,9.02,11.365,93,8.9981,4,0,4
458,02-02-2011 03:00,1,0,1,3,9.02,11.365,93,8.9981,0,1,1
459,02-02-2011 04:00,1,0,1,3,9.02,10.605,93,19.0012,0,1,1
460,02-02-2011 05:00,1,0,1,3,9.02,12.12,93,7.0015,0,3,3
461,02-02-2011 06:00,1,0,1,3,9.02,12.12,93,7.0015,1,17,18
462,02-02-2011 07:00,1,0,1,3,9.02,10.605,93,15.0013,1,48,49
463,02-02-2011 08:00,1,0,1,3,9.02,10.605,93,15.0013,1,154,155
464,02-02-2011 09:00,1,0,1,2,9.84,12.88,93,6.0032,4,119,123
465,02-02-2011 10:00,1,0,1,2,9.02,13.635,100,0,2,59,61
466,02-02-2011 11:00,1,0,1,2,9.84,11.365,93,12.998,5,47,52
467,02-02-2011 12:00,1,0,1,2,9.84,11.365,93,15.0013,3,61,64
468,02-02-2011 13:00,1,0,1,1,13.94,16.665,93,11.0014,1,74,75
469,02-02-2011 14:00,1,0,1,1,15.58,19.695,82,26.0027,2,61,63
470,02-02-2011 15:00,1,0,1,1,15.58,19.695,76,22.0028,10,66,76
471,02-02-2011 16:00,1,0,1,1,14.76,16.665,71,19.9995,8,95,103
472,02-02-2011 17:00,1,0,1,1,14.76,15.91,53,35.0008,7,183,190
473,02-02-2011 18:00,1,0,1,1,13.94,14.395,42,36.9974,7,175,182
474,02-02-2011 19:00,1,0,1,1,11.48,12.12,45,32.9975,3,88,91
475,02-02-2011 20:00,1,0,1,1,9.84,9.85,48,36.9974,4,71,75
476,02-02-2011 21:00,1,0,1,1,9.02,9.85,47,22.0028,1,62,63
477,02-02-2011 22:00,1,0,1,1,9.02,10.605,44,16.9979,5,35,40
478,02-02-2011 23:00,1,0,1,1,8.2,8.335,44,30.0026,3,29,32
479,03-02-2011 00:00,1,0,1,1,8.2,8.335,40,30.0026,1,11,12
480,03-02-2011 01:00,1,0,1,1,8.2,7.575,44,35.0008,0,5,5
481,03-02-2011 02:00,1,0,1,1,7.38,8.335,43,16.9979,0,2,2
482,03-02-2011 03:00,1,0,1,1,7.38,8.335,43,16.9979,0,1,1
483,03-02-2011 05:00,1,0,1,1,6.56,6.82,50,19.9995,0,2,2
484,03-02-2011 06:00,1,0,1,1,6.56,6.82,43,23.9994,0,39,39
485,03-02-2011 07:00,1,0,1,1,5.74,6.06,50,22.0028,1,86,87
486,03-02-2011 08:00,1,0,1,1,5.74,6.06,50,23.9994,4,184,188
487,03-02-2011 09:00,1,0,1,1,6.56,6.82,47,19.9995,6,127,133
488,03-02-2011 10:00,1,0,1,1,7.38,7.575,43,22.0028,2,50,52
489,03-02-2011 11:00,1,0,1,1,7.38,6.82,43,30.0026,9,55,64
490,03-02-2011 12:00,1,0,1,1,8.2,9.09,40,23.9994,2,67,69
491,03-02-2011 13:00,1,0,1,1,8.2,8.335,40,27.9993,4,47,51
492,03-02-2011 14:00,1,0,1,1,9.02,9.85,37,26.0027,4,43,47
493,03-02-2011 15:00,1,0,1,1,9.02,9.85,37,22.0028,4,56,60
494,03-02-2011 16:00,1,0,1,1,9.02,10.605,37,16.9979,5,73,78
495,03-02-2011 17:00,1,0,1,1,8.2,9.85,40,12.998,5,170,175
496,03-02-2011 18:00,1,0,1,1,8.2,10.605,40,11.0014,2,145,147
497,03-02-2011 19:00,1,0,1,1,8.2,12.88,40,0,4,92,96
498,03-02-2011 20:00,1,0,1,1,8.2,11.365,47,6.0032,1,108,109
499,03-02-2011 21:00,1,0,1,1,7.38,10.605,55,7.0015,1,53,54
500,03-02-2011 22:00,1,0,1,1,7.38,10.605,51,6.0032,2,39,41
501,03-02-2011 23:00,1,0,1,1,8.2,11.365,47,7.0015,4,34,38
502,04-02-2011 00:00,1,0,1,2,8.2,12.88,44,0,3,10,13
503,04-02-2011 01:00,1,0,1,2,6.56,11.365,59,0,0,7,7
504,04-02-2011 02:00,1,0,1,2,5.74,8.335,63,7.0015,0,1,1
505,04-02-2011 03:00,1,0,1,2,5.74,8.335,63,7.0015,0,1,1
506,04-02-2011 05:00,1,0,1,2,5.74,7.575,63,8.9981,0,7,7
507,04-02-2011 06:00,1,0,1,2,6.56,11.365,55,0,2,26,28
508,04-02-2011 07:00,1,0,1,1,5.74,10.605,59,0,0,87,87
509,04-02-2011 08:00,1,0,1,1,5.74,7.575,74,8.9981,3,217,220
510,04-02-2011 09:00,1,0,1,2,6.56,9.09,80,8.9981,3,124,127
511,04-02-2011 10:00,1,0,1,2,8.2,10.605,51,8.9981,5,46,51
512,04-02-2011 11:00,1,0,1,1,9.02,11.365,51,11.0014,3,61,64
513,04-02-2011 12:00,1,0,1,2,9.84,12.12,48,11.0014,8,78,86
514,04-02-2011 13:00,1,0,1,2,10.66,12.88,50,15.0013,9,73,82
515,04-02-2011 14:00,1,0,1,2,11.48,13.635,45,11.0014,15,76,91
516,04-02-2011 15:00,1,0,1,2,11.48,13.635,48,16.9979,9,81,90
517,04-02-2011 16:00,1,0,1,2,12.3,14.395,42,15.0013,8,91,99
518,04-02-2011 17:00,1,0,1,2,10.66,13.635,56,8.9981,10,195,205
519,04-02-2011 18:00,1,0,1,2,9.84,12.88,60,7.0015,3,152,155
520,04-02-2011 19:00,1,0,1,2,9.84,12.12,65,8.9981,1,102,103
521,04-02-2011 20:00,1,0,1,2,9.84,12.12,65,11.0014,2,69,71
522,04-02-2011 21:00,1,0,1,2,9.84,12.12,70,11.0014,2,41,43
523,04-02-2011 22:00,1,0,1,2,9.84,12.12,65,11.0014,1,45,46
524,04-02-2011 23:00,1,0,1,2,9.84,12.12,70,8.9981,1,30,31
525,05-02-2011 00:00,1,0,0,2,9.84,12.12,70,11.0014,3,36,39
526,05-02-2011 01:00,1,0,0,2,9.84,12.12,65,11.0014,1,17,18
527,05-02-2011 02:00,1,0,0,2,9.84,12.12,75,11.0014,5,12,17
528,05-02-2011 03:00,1,0,0,2,9.84,12.12,75,11.0014,1,10,11
529,05-02-2011 04:00,1,0,0,3,9.02,11.365,93,8.9981,0,8,8
530,05-02-2011 05:00,1,0,0,3,8.2,11.365,100,6.0032,0,9,9
531,05-02-2011 06:00,1,0,0,3,8.2,12.88,100,0,0,4,4
532,05-02-2011 07:00,1,0,0,3,9.02,12.88,93,6.0032,0,4,4
533,05-02-2011 08:00,1,0,0,3,8.2,11.365,100,6.0032,0,10,10
534,05-02-2011 09:00,1,0,0,3,8.2,11.365,100,6.0032,3,17,20
535,05-02-2011 10:00,1,0,0,3,8.2,10.605,100,8.9981,3,31,34
536,05-02-2011 11:00,1,0,0,3,9.02,11.365,100,8.9981,1,46,47
537,05-02-2011 12:00,1,0,0,3,9.02,11.365,100,11.0014,10,42,52
538,05-02-2011 13:00,1,0,0,3,9.02,11.365,100,11.0014,10,62,72
539,05-02-2011 14:00,1,0,0,3,9.02,13.635,100,0,5,50,55
540,05-02-2011 15:00,1,0,0,3,9.02,13.635,100,0,11,49,60
541,05-02-2011 16:00,1,0,0,3,9.02,11.365,100,8.9981,8,63,71
542,05-02-2011 17:00,1,0,0,2,9.84,10.605,100,19.0012,14,64,78
543,05-02-2011 18:00,1,0,0,2,11.48,12.12,93,30.0026,2,81,83
544,05-02-2011 19:00,1,0,0,2,11.48,12.12,93,30.0026,6,78,84
545,05-02-2011 20:00,1,0,0,1,12.3,14.395,87,16.9979,5,64,69
546,05-02-2011 21:00,1,0,0,1,10.66,12.88,100,12.998,3,53,56
547,05-02-2011 22:00,1,0,0,1,10.66,13.635,93,8.9981,2,43,45
548,05-02-2011 23:00,1,0,0,1,10.66,12.88,93,15.0013,7,52,59
549,06-02-2011 00:00,1,0,0,1,10.66,12.88,70,12.998,2,37,39
550,06-02-2011 01:00,1,0,0,1,10.66,11.365,65,27.9993,4,40,44
551,06-02-2011 02:00,1,0,0,1,10.66,11.365,60,22.0028,0,20,20
552,06-02-2011 03:00,1,0,0,1,10.66,14.395,60,6.0032,3,10,13
553,06-02-2011 04:00,1,0,0,1,10.66,11.365,60,23.9994,0,2,2
554,06-02-2011 05:00,1,0,0,1,10.66,12.88,60,15.0013,0,1,1
555,06-02-2011 06:00,1,0,0,1,10.66,12.88,60,15.0013,0,1,1
556,06-02-2011 07:00,1,0,0,1,9.84,12.12,65,11.0014,0,8,8
557,06-02-2011 08:00,1,0,0,1,9.84,12.88,65,7.0015,2,21,23
558,06-02-2011 09:00,1,0,0,1,11.48,14.395,56,7.0015,7,38,45
559,06-02-2011 10:00,1,0,0,1,12.3,14.395,52,16.9979,15,74,89
560,06-02-2011 11:00,1,0,0,1,13.12,15.15,49,16.9979,28,89,117
561,06-02-2011 12:00,1,0,0,1,13.94,16.665,46,0,48,126,174
562,06-02-2011 13:00,1,0,0,1,13.94,18.18,46,0,47,135,182
563,06-02-2011 14:00,1,0,0,1,13.94,17.425,46,6.0032,47,114,161
564,06-02-2011 15:00,1,0,0,1,13.94,17.425,46,6.0032,52,130,182
565,06-02-2011 16:00,1,0,0,1,13.94,17.425,49,7.0015,42,115,157
566,06-02-2011 17:00,1,0,0,1,13.94,18.18,46,0,24,97,121
567,06-02-2011 18:00,1,0,0,1,12.3,15.15,56,11.0014,13,65,78
568,06-02-2011 19:00,1,0,0,1,11.48,14.395,61,8.9981,1,20,21
569,06-02-2011 20:00,1,0,0,1,11.48,14.395,61,7.0015,5,21,26
570,06-02-2011 21:00,1,0,0,1,10.66,15.15,60,0,5,22,27
571,06-02-2011 22:00,1,0,0,1,10.66,15.15,60,0,5,57,62
572,06-02-2011 23:00,1,0,0,1,9.84,14.395,65,0,4,26,30
573,07-02-2011 00:00,1,0,1,1,9.84,14.395,65,0,1,14,15
574,07-02-2011 01:00,1,0,1,1,9.02,13.635,75,0,1,4,5
575,07-02-2011 02:00,1,0,1,1,8.2,12.88,80,0,0,3,3
576,07-02-2011 03:00,1,0,1,1,8.2,12.88,86,0,0,1,1
577,07-02-2011 04:00,1,0,1,1,8.2,12.88,86,0,1,1,2
578,07-02-2011 05:00,1,0,1,1,8.2,12.88,86,0,1,9,10
579,07-02-2011 06:00,1,0,1,1,7.38,12.12,93,0,1,29,30
580,07-02-2011 07:00,1,0,1,1,7.38,12.12,86,0,6,89,95
581,07-02-2011 08:00,1,0,1,2,6.56,11.365,100,0,7,223,230
582,07-02-2011 09:00,1,0,1,1,9.02,13.635,80,0,3,115,118
583,07-02-2011 10:00,1,0,1,1,9.84,12.88,75,7.0015,6,49,55
584,07-02-2011 11:00,1,0,1,1,12.3,15.91,65,6.0032,11,36,47
585,07-02-2011 12:00,1,0,1,2,13.12,17.425,62,0,7,59,66
586,07-02-2011 13:00,1,0,1,2,14.76,18.18,57,6.0032,10,54,64
587,07-02-2011 14:00,1,0,1,2,14.76,18.18,57,6.0032,8,52,60
588,07-02-2011 15:00,1,0,1,2,15.58,19.695,54,6.0032,4,46,50
589,07-02-2011 16:00,1,0,1,2,14.76,17.425,57,8.9981,16,98,114
590,07-02-2011 17:00,1,0,1,2,13.12,15.91,70,11.0014,9,207,216
591,07-02-2011 18:00,1,0,1,2,13.94,16.665,66,8.9981,5,170,175
592,07-02-2011 19:00,1,0,1,2,13.12,17.425,70,0,5,123,128
593,07-02-2011 20:00,1,0,1,2,13.12,16.665,70,7.0015,6,82,88
594,07-02-2011 21:00,1,0,1,1,13.12,17.425,70,0,3,75,78
595,07-02-2011 22:00,1,0,1,1,11.48,15.15,81,6.0032,3,34,37
596,07-02-2011 23:00,1,0,1,2,12.3,16.665,81,0,6,19,25
597,08-02-2011 00:00,1,0,1,2,11.48,15.91,87,0,4,6,10
598,08-02-2011 01:00,1,0,1,2,11.48,15.91,87,0,0,4,4
599,08-02-2011 02:00,1,0,1,2,10.66,13.635,93,7.0015,1,1,2
600,08-02-2011 03:00,1,0,1,3,11.48,13.635,93,11.0014,0,1,1
601,08-02-2011 04:00,1,0,1,1,10.66,12.88,93,11.0014,0,3,3
602,08-02-2011 05:00,1,0,1,1,10.66,11.365,81,22.0028,0,2,2
603,08-02-2011 06:00,1,0,1,1,10.66,11.365,70,22.0028,0,39,39
604,08-02-2011 07:00,1,0,1,1,9.84,9.85,65,27.9993,3,97,100
605,08-02-2011 08:00,1,0,1,1,9.84,9.85,56,32.9975,7,236,243
606,08-02-2011 09:00,1,0,1,1,9.84,9.85,52,32.9975,7,128,135
607,08-02-2011 10:00,1,0,1,1,9.02,9.09,47,36.9974,4,44,48
608,08-02-2011 11:00,1,0,1,1,9.02,9.09,47,31.0009,1,49,50
609,08-02-2011 12:00,1,0,1,1,9.84,9.85,38,32.9975,2,63,65
610,08-02-2011 13:00,1,0,1,2,9.84,9.85,32,30.0026,2,48,50
611,08-02-2011 14:00,1,0,1,1,9.02,9.85,37,27.9993,3,61,64
612,08-02-2011 15:00,1,0,1,1,9.02,9.85,35,26.0027,6,45,51
613,08-02-2011 16:00,1,0,1,1,9.02,9.09,35,35.0008,4,79,83
614,08-02-2011 17:00,1,0,1,1,9.02,9.09,32,39.0007,4,172,176
615,08-02-2011 18:00,1,0,1,1,8.2,9.09,32,26.0027,1,151,152
616,08-02-2011 19:00,1,0,1,1,6.56,6.06,40,31.0009,1,100,101
617,08-02-2011 20:00,1,0,1,1,6.56,6.82,40,22.0028,3,53,56
618,08-02-2011 21:00,1,0,1,1,5.74,5.305,33,31.0009,8,46,54
619,08-02-2011 22:00,1,0,1,1,4.92,5.305,33,23.9994,0,29,29
620,08-02-2011 23:00,1,0,1,1,4.92,5.305,33,22.0028,3,9,12
621,09-02-2011 00:00,1,0,1,1,4.1,3.79,36,23.9994,0,17,17
622,09-02-2011 01:00,1,0,1,1,4.1,5.305,36,15.0013,0,7,7
623,09-02-2011 02:00,1,0,1,1,3.28,3.79,38,19.0012,1,2,3
624,09-02-2011 03:00,1,0,1,1,2.46,3.79,45,8.9981,0,2,2
625,09-02-2011 05:00,1,0,1,1,2.46,5.305,45,7.0015,0,7,7
626,09-02-2011 06:00,1,0,1,1,2.46,7.575,45,0,0,43,43
627,09-02-2011 07:00,1,0,1,1,2.46,5.305,49,7.0015,4,95,99
628,09-02-2011 08:00,1,0,1,1,4.1,6.82,42,0,1,198,199
629,09-02-2011 09:00,1,0,1,1,4.92,6.82,39,11.0014,4,119,123
630,09-02-2011 10:00,1,0,1,1,5.74,9.09,36,0,8,51,59
631,09-02-2011 11:00,1,0,1,2,5.74,7.575,43,11.0014,1,40,41
632,09-02-2011 12:00,1,0,1,2,7.38,9.09,40,15.0013,4,57,61
633,09-02-2011 13:00,1,0,1,1,7.38,8.335,40,16.9979,2,67,69
634,09-02-2011 14:00,1,0,1,1,8.2,9.09,34,19.9995,2,56,58
635,09-02-2011 15:00,1,0,1,2,8.2,9.09,34,19.0012,3,61,64
636,09-02-2011 16:00,1,0,1,2,8.2,9.85,37,16.9979,7,72,79
637,09-02-2011 17:00,1,0,1,2,8.2,9.85,34,16.9979,9,157,166
638,09-02-2011 18:00,1,0,1,2,7.38,8.335,47,19.9995,2,168,170
639,09-02-2011 19:00,1,0,1,3,5.74,6.06,86,16.9979,1,87,88
640,09-02-2011 20:00,1,0,1,3,5.74,7.575,86,11.0014,0,84,84
641,09-02-2011 21:00,1,0,1,2,5.74,7.575,86,11.0014,0,83,83
642,09-02-2011 22:00,1,0,1,3,6.56,8.335,80,11.0014,4,42,46
643,09-02-2011 23:00,1,0,1,3,6.56,7.575,80,12.998,0,37,37
644,10-02-2011 00:00,1,0,1,3,5.74,6.82,86,12.998,0,16,16
645,10-02-2011 01:00,1,0,1,3,5.74,7.575,80,8.9981,0,7,7
646,10-02-2011 02:00,1,0,1,3,5.74,7.575,80,8.9981,0,3,3
647,10-02-2011 04:00,1,0,1,2,5.74,6.82,59,15.0013,0,1,1
648,10-02-2011 05:00,1,0,1,2,4.92,6.06,50,15.0013,0,6,6
649,10-02-2011 06:00,1,0,1,2,4.92,6.06,54,19.0012,0,26,26
650,10-02-2011 07:00,1,0,1,1,4.1,3.79,50,27.9993,0,99,99
651,10-02-2011 08:00,1,0,1,1,4.1,3.79,49,22.0028,5,173,178
652,10-02-2011 09:00,1,0,1,1,4.92,5.305,42,23.9994,1,121,122
653,10-02-2011 10:00,1,0,1,1,4.92,5.305,42,19.9995,1,34,35
654,10-02-2011 11:00,1,0,1,1,5.74,6.06,39,23.9994,1,44,45
655,10-02-2011 12:00,1,0,1,1,6.56,6.82,34,26.0027,4,65,69
656,10-02-2011 13:00,1,0,1,1,7.38,8.335,29,19.9995,3,59,62
657,10-02-2011 14:00,1,0,1,1,8.2,9.09,27,19.0012,6,42,48
658,10-02-2011 15:00,1,0,1,1,8.2,9.85,25,16.9979,0,50,50
659,10-02-2011 16:00,1,0,1,1,8.2,9.09,27,19.9995,4,76,80
660,10-02-2011 17:00,1,0,1,1,7.38,9.09,26,12.998,6,159,165
661,10-02-2011 18:00,1,0,1,1,6.56,9.09,28,8.9981,3,157,160
662,10-02-2011 19:00,1,0,1,1,5.74,8.335,28,7.0015,2,110,112
663,10-02-2011 20:00,1,0,1,1,5.74,9.09,31,6.0032,4,93,97
664,10-02-2011 21:00,1,0,1,1,5.74,10.605,39,0,2,70,72
665,10-02-2011 22:00,1,0,1,1,4.92,9.85,39,0,4,47,51
666,10-02-2011 23:00,1,0,1,1,4.92,7.575,42,7.0015,1,33,34
667,11-02-2011 00:00,1,0,1,1,4.1,6.82,49,7.0015,2,12,14
668,11-02-2011 01:00,1,0,1,1,4.1,6.82,54,6.0032,1,6,7
669,11-02-2011 02:00,1,0,1,1,4.1,6.82,54,6.0032,0,3,3
670,11-02-2011 05:00,1,0,1,1,3.28,6.06,63,6.0032,0,4,4
